
1,0.235168,
1,0.197996,

2,0.287596,
2,0.310881,

4,0.522549,
4,0.620795,

8,1.27752,
8,1.242494,

16,2.79135,
16,2.484575,

32,4.236153,
32,4.969348,

64,9.126815,
64,9.938395,

128,17.819977,
128,19.874551,

256,35.189963,
256,39.837437,

512,69.976930,
512,79.634172,

1024,139.582787,
1024,159.222620,
